climate_tweets.id,climate_tweets.tweet_id,climate_tweets.prof,climate_tweets.text,climate_tweets.lang,climate_tweets.place,climate_tweets.datetime,climate_tweets.rnd,climate_tweets.lang_N,climate_tweets.place_N,climate_tweets.select,climate_tweets.required_views,climate_tweets.number_views,tweet_classifications.id,tweet_classifications.user_id,tweet_classifications.tweet_id,tweet_classifications.tweet_text,tweet_classifications.insert_time,tweet_classifications.attitude,tweet_classifications.phenomenon_drivers,tweet_classifications.phenomenon_science,tweet_classifications.phenomenon_denial,tweet_classifications.impacts_extreme,tweet_classifications.impacts_weather,tweet_classifications.impacts_environment,tweet_classifications.impacts_society,tweet_classifications.adaptation_politics,tweet_classifications.adaptation_ethics,tweet_classifications.unknown
98,345508653136244000,0,A global population of 10 billion is nothing to worry abouthttp://t.co/wRoLaFlZHt (but climate change is.),en,GB,41439.4930555556,0.00194513225692805,98,16,1,3,0,98,1995,70310,,42147.5787037037,-2,0,0,0,0,1,1,0,0,0,0
10918,392041022793854000,0,Breaking News:  it\'s snowing in Minnesota.  The one place Global Warming missed. http://t.co/12wJzVrGnD,en,US,41567.8979166667,0.163514375535849,10117,6334,0,3,0,10918,102005,61664,,42266.2701967593,0,0,0,0,0,0,0,1,0,0,1
15358,421648020455702000,0,.@alicetweet @JHoganGidley  thank you for a lively talk about climate change this morning. Looking forward to Round 2... Whenever your ready,en,US,41649.5979166667,0.237150303978595,14557,9126,0,3,0,15358,102005,8786,,42275.9554166667,1,0,0,0,0,0,0,0,0,0,1
2037,399669168036802000,0,Global warming finally reaches the last Arctic region http://t.co/v1Sx2Bq8gV via @grist #environnement #globalwarming #Canada,en,CA,41588.9479166667,0.0199794922713115,1235,69,0,3,0,2037,962,57723,,42165.8406597222,0,0,0,0,0,0,0,0,0,0,1
8818,420287188916387000,0,#YouMightBeASocialConstructionistIf You use the current cold temperature where you live to disprove anthropogenic global climate change.,en,US,41645.8430555556,0.128369570405358,8017,5025,0,3,0,8818,84086,18988,,42256.5568055556,0,0,0,0,0,0,0,0,0,0,0
7547,1594456658,0,TED: Allan Savory: How to green the world s deserts and reverse climate change - Allan Savory (2013) http://t.co/LSSgCT0ItM,en,US,41337.7736111111,0.10845722149405,6746,4215,0,3,0,7547,335,1150,,42230.3108912037,0,0,0,0,0,0,0,0,1,0,0
18538,417572449350189000,0,Watching a documentary about climate change #YOLO,en,US,41638.3513888889,0.289781384563687,17737,11157,0,3,0,18538,335,28704,,42280.3784490741,0,0,0,0,0,0,0,1,0,0,0
12505,1826826194,0,"She give me hot head, I call that global warming.",en,US,41359.0104166667,0.189621165036676,11704,7322,0,3,0,12505,102005,26734,,42271.3398726852,-1,0,0,0,0,0,0,0,0,0,1
19219,-586803837,0,NYC is RetroFitting its Subways 2 Pump Water from Rising Sea Levels! Romney Denies Climate Change. Do U want 2 Drown in Denial? #Occupy,en,US,41181.8576388889,0.30082922948125,18418,11589,0,3,0,19219,84968,48800,,42282.2811226852,1,0,0,0,0,0,0,1,0,1,1
11936,390780212772085000,0,"1 billion cattle in cattle farms occupy about a quarter of the land on the planet, a leading cause of global warming http://t.co/ay0BJBiovy",en,ES,41564.41875,0.180614252787062,11135,439,0,3,0,11936,84968,26082,,42269.223125,1,0,0,0,0,1,0,1,0,0,1
18679,359893595731394000,0,"Climate Change Specialists, Worldwide, ACDI/VOCA @UNjobs #jobs http://t.co/0tTuF5rXlo",en,US,41479.1881944444,0.292124794088214,17878,11243,0,3,0,18679,84968,34867,,42281.2102893519,1,0,0,0,0,0,0,1,0,1,1
5840,-175539119,0,"@IvanFollows the billionaire polluters sponsored study says climate change is occurring, BUTdon t ever let FACTS get in the way of dogma",en,US,41121.9868055556,0.0818325865470046,5038,3154,0,3,0,5840,327,1125,,42202.4453125,0,0,0,0,0,0,0,0,0,0,1
12154,342306205798109000,0,Global warming is real.,en,US,41430.65625,0.184048603475684,11353,7090,0,3,0,12154,102005,51045,,42270.1965856481,0,0,0,0,0,0,0,0,0,0,1
10413,339812566513623000,0,Session on climate change and sea-level @ H2O conference. #h20congerence http://t.co/PPtc879lfO,en,US,41423.775,0.154800382770793,9612,6039,0,3,0,10413,102005,61616,,42265.0651157407,1,0,0,0,0,0,0,0,1,0,1
999,419982084145680000,0,"@gottagoplaces @mkapslock @thiswayjose @JRmarsh_all wow, this cold stuff is awful, what ever happened to global warming?",en,US,41645.0006944444,0.0161642516814913,999,628,1,3,0,999,962,23177,,42159.8409143519,0,0,0,0,1,0,0,0,0,0,0
4898,402420363067686000,0,"Let\'s not psychoanalyse climate change, let\'s focus on finding now solutions says Sustainia @  #SBLondon",en,GB,41596.5395833333,0.0663413849028686,4096,548,0,3,0,4898,92940,26145,,42190.4025347222,-1,0,0,1,0,0,0,0,0,0,0
19835,361135633953071000,0,Global Warming? Yeah errr not in Wisconsin #evenfireiscoldhere,en,US,41482.6152777778,0.310908798000997,19034,11973,0,3,0,19835,84086,57709,0,0000-00-00 00:00:00,1,0,0,0,0,0,0,0,0,0,0
16725,421102101452709000,0,@SupermanHotMale @BetteMidler @FoxNews  It is Climate Change and please watch the movie The Day after Tomorrow! It can explain.,en,US,41648.0916666667,0.259547957260682,15924,9989,0,3,0,16725,102005,8184,,42277.8618402778,0,0,0,0,0,0,0,0,0,0,1
16531,-546121135,0,"When I saw this, all I could do was turn to my son and simply say I m sorry . http://t.co/3iytGLC4",en,US,41238.7625,0.256241851527075,15730,9866,0,3,0,16531,84968,39057,,42277.2745833333,-1,0,0,1,0,0,0,1,0,0,1
7759,406598230474907000,0,@SciencePorn: Positive proof of Global Warming http://t.co/OBzyJlPlCf,en,US,41608.06875,0.111676120152635,6958,4352,0,3,0,7759,335,29452,,42241.0089467593,0,0,0,0,0,0,0,1,0,0,0
605,362198489381347000,0,"@jeffleg1 The only ones who believe in global warming are auto, factory and coal killers who just want something to complain about!!!!",en,US,41485.5486111111,0.00991957938797672,605,386,1,3,0,605,54,69493,,42155.3431712963,0,0,0,0,0,0,0,0,0,0,0
9797,414770874802524000,0,I heart global warming.,en,US,41630.6208333333,0.144667102752402,8996,5639,0,3,0,9797,102005,58498,,42263.122037037,1,0,0,0,0,0,0,0,0,0,1
7629,419101519477080000,0,"@CoolElectricCar: RT @KieraGorden: Climate change not real, they said! Hmmm, then explain this denialists!  #AusPol http://t.co/B5WLHmBpKk",en,MX,41642.5708333333,0.109488142489285,6828,245,0,3,0,7629,335,1333,,42234.068587963,0,0,0,0,0,0,0,0,0,0,1
16251,-337414027,0,Climate Change/ Sandy http://t.co/om5JKXvj Sandyâ€™s hurricane winds and torrential downpours killed at least 106 people...,en,US,41221.2604166667,0.251529783340779,15450,9693,0,3,0,16251,84968,21233,,42276.5010185185,1,0,0,0,0,0,1,1,0,0,1
18760,338502747894710000,0,â€œ@BestEarthPix: A pool in Mumbai that looks like Manhattan flooded to raise awareness of climate change. http://t.co/vQZZm2sHToâ€ Clever,en,GB,41420.1604166667,0.29355699191586,17959,2456,0,3,0,18760,335,26273,,42281.3391782407,0,0,0,0,0,0,0,1,0,0,0
301,378959648235470000,0,@fasterthanli9ht you\'re obviously not a climate change denier then? Australia just elected one. :-(,en,IE,41531.8006944444,0.0051981400416985,301,2,1,3,1,301,10,61330,,42150.4151273148,0,1,0,0,0,0,0,0,1,0,0
14382,395202546181996000,0,Happy Tuesday... fear climate change because apparently coffee beans will become too costly for the average person... http://t.co/wG984RUcsW,en,CA,41576.6222222222,0.221116885720862,13581,858,0,3,0,14382,84968,56349,,42274.4427430556,1,0,0,0,0,0,0,1,0,1,1
14418,414556126022082000,1,4 days til Christmas and I can be outside without a coat. So a big fuck you to y\'all who don\'t think global warming is real,en,US,41630.0277777778,0.22178516135547,13617,8558,0,3,0,14418,92226,40322,,42274.7905787037,0,1,1,0,0,0,1,0,0,0,0
17821,401146203947409000,0,Caller to #r5live wonders if Nigel Lawson might have vested interests re:denial of climate change. Nolan says no evidence he does. None? Ya!,en,GB,41593.0236111111,0.278074435325942,17020,2337,0,3,0,17821,102005,4504,,42279.0420486111,1,0,0,0,0,1,0,0,0,0,0
11323,419060267646210000,0,@mattbeattie Why global warming will cause a race of superhumans to evolve and take over the universe I know your game.,en,GB,41642.4569444444,0.170509725934136,10522,1470,0,3,0,11323,102005,29249,,42267.1555902778,0,0,0,0,0,0,0,0,0,0,1
1479,400316978659094000,0,Ein Planet in Lebensgefahr RT @PoptartSci Report on climate change depicts a planet in peril - http://t.co/WQyO1Z3XaL http://t.co/aLb6CoevYv,en,DE,41590.7354166667,0.584055474551271,479,576,0,3,0,1479,44289,31710,,42163.9001273148,1,0,0,0,0,0,1,0,0,0,1
11683,349731069261643000,0,What if global climate change is just a liberal scam actually signifies I\'m a true/good person who is loyal to whatever you say?,en,CA,41451.1451388889,0.176322234131828,10882,694,0,3,0,11683,102005,59163,,42268.9423726852,-1,0,0,1,0,0,0,0,0,0,1
17413,-444786159,0,@AngryBlackLady SANDY PETITION:1 Climate Change; 2 Job Creation; rebuilding/retrofitting infrastructure; 3) Education http://t.co/m9ec0aLo â€¦,en,US,41230.8527777778,0.271558286339167,16612,10423,0,3,0,17413,84968,45432,,42278.2834722222,1,0,0,0,0,0,0,1,0,1,1
8145,1410333278,0,@PolarBearTrust One cool video. Great way to get good feelings about helping stop global warming to help polar bears. http://t.co/dy124VzB7X,en,US,41359.0645833333,0.11779832003949,7344,4612,0,3,0,8145,335,12037,,42249.4702546296,1,0,1,0,0,0,0,0,0,0,0
8828,-812047162,0,Does Mitt Romney believe in climate change? And will he do anything about it? @350action is trying to get some answers. http://t.co/gb1iNcOl,en,US,41144.8263888889,0.128474084051822,8027,5032,0,3,0,8828,84086,27002,,42256.5614467593,1,0,0,0,0,0,0,0,0,0,0
12146,894902806,0,":@MarcLeeCCPA: I ve got a piece in the Vcr Sun: Climate change will shape B.C. in 2035, one way or another http://t.co/kYrAVUPx",en,CA,41026.9895833333,0.183985373610228,11345,723,0,3,0,12146,1376,25987,,42269.393275463,1,0,0,0,0,1,0,0,0,0,0
10967,402952737555378000,0,Video visualization of IPCC climate change impact projections  http://t.co/vk03iEEJ3S,en,US,41598.0090277778,0.164453874228569,10166,6366,0,3,0,10967,102005,48727,,42266.2783796296,0,0,0,0,0,0,0,0,0,0,1
8122,-1551270999,0,Pinning #sandy on global warming is like pinning a volcano eruption on my farts. Donâ€™t mistake correlation for causation,en,US,41212.2805555556,0.117488230245633,7321,4599,0,3,0,8122,850,1043,,42249.3460532407,1,0,0,0,0,1,0,0,0,0,1
16558,400940160218439000,0,"Shhhh, be very very quiet! It\'s deer hunting season! And day 2 of global warming advisory! #fuzzyscience",en,US,41592.4548611111,0.256681160691969,15757,9879,0,3,0,16558,84968,12961,,42277.2830555556,1,0,0,0,0,0,0,1,1,1,0
12684,-1751642332,0,Great editorial from NY Times: Time to Confront Climate Change http://t.co/AbVNEgCe,en,US,41278.9902777778,0.192677939017366,11883,7433,0,3,0,12684,84968,53318,,42271.3670717593,1,0,0,0,0,1,0,1,0,1,0
3201,365776319289630000,0,.@TheDailyEdge 97% of scientists believe in climate change. They\'re lying! Story W/ woman getting made from rib &amp; talking snake. That\'s real,en,CA,41495.4215277778,0.0385558102032576,2399,167,0,3,1,3201,962,44827,,42172.33375,1,0,0,1,0,0,0,0,0,0,0
13280,379452017464180000,0,#DominiqueIsTheReason why we have global warming,en,US,41533.1590277778,0.202588815688522,12479,7814,0,3,0,13280,84968,35330,,42272.1103125,1,0,0,0,0,0,0,1,0,1,1
11859,-1221060927,0,"How to start a global warming debate: post the fact that NASA is conducting #climate #research, just give it 5 minutes and the debate starts",en,CL,41349.6458333333,0.179028615265437,11058,167,0,3,0,11859,84968,28407,,42269.1498032407,1,0,0,0,0,1,1,0,0,0,1
8473,944717339,0,"Reality Drop: Spread Science about Climate Change, Global Warming https://t.co/MmVggMYo5E",en,CO,41333.8701388889,0.123117838699345,7672,90,0,3,0,8473,102005,26479,,42254.9323148148,0,0,0,0,0,0,0,0,0,0,1
12111,715180551,0,"So Ash, where s this alleged snow? (Damn you, climate change!) RT @awoodash: @KateThomas it could possibly snow tomorrow night...",en,US,41241.1180555556,0.183496701720734,11310,7065,0,3,0,12111,102005,9037,,42269.337662037,0,0,1,0,0,0,1,0,0,0,0
11095,408268208798699000,0,Global warming blows,en,US,41612.6770833333,0.166908455706832,10294,6445,0,3,0,11095,102005,36851,,42266.2971527778,0,0,0,0,0,1,1,0,0,0,1
14374,-1175654031,0,Also good thing global warming is not a myth and it snows in late March. Yeah...,en,US,41358.1361111111,0.22101910086828,13573,8533,0,3,0,14374,84968,36528,,42274.438900463,1,0,0,0,0,0,0,1,0,1,1
3247,285387939,0,70$ a week to support global warming #lovemysuv,en,US,41170.7763888889,0.0393891783857849,2445,1535,0,3,0,3247,85782,1554,,42172.6597453704,0,0,0,0,0,0,0,0,0,0,1
9689,359971351093706000,0,"Wot a day yesterday! Fitting  Mitsi heat pumps in the rain , thunder lightning then the sun.Must be global warming.",en,GB,41479.4027777778,0.142628707062648,8888,1246,0,3,0,9689,102005,47592,,42263.0942592593,1,0,0,0,0,1,0,0,0,0,1
13755,966174428,0,Is Winter In Trouble? 75 Olympians Urge Obama To Action On Climate Change: http://t.co/6zjZpvnnSd,en,US,41379.8569444444,0.21060885663633,12954,8122,0,3,0,13755,84968,22034,,42273.3639814815,1,0,0,0,0,1,0,1,0,0,1
16108,965694657,0,I liked a @YouTube video http://t.co/BKqMg0P8 Arnold Schwarzenegger on Climate Change - The Tonight Show with Jay Leno,en,US,41278.8736111111,0.249164034592075,15307,9590,0,3,0,16108,102005,35976,,42276.4407523148,1,0,0,0,0,1,0,0,0,0,0
18892,332611545358036000,0,@Mruff221  Retweet to tell climate deniers in Congress: #YouWillNotBeTakenSeriouslyIf you keep ignoring the science on climate change.,en,US,41403.9041666667,0.296078150768067,18091,11380,0,3,0,18892,84968,46157,,42281.6679166667,1,0,0,0,0,0,0,1,0,1,1
17769,1580810938,0,http://t.co/yCFZyeDO Climate change global warming but how does this work in less than a page. This planet works well.,en,CA,40966.8145833333,0.277241917356149,16968,1074,0,3,0,17769,102005,39148,,42279.0305902778,1,0,0,0,0,0,0,0,1,0,0
15620,-883644174,0,Well global warming ðŸ’© on any chances of it snowing this Christmas,en,US,41254.9861111111,0.241461869268781,14819,9294,0,3,0,15620,84968,10283,,42276.2421527778,1,0,1,0,0,0,1,1,0,0,0
161,376053220483035000,0,@JasonAlstrom Read an article about the future wine regions of the world due to climate change. A province in China was one of the top areas,en,US,41523.7805555556,0.0026944920276577,161,105,1,3,0,161,532,1723,,42148.5340856481,1,0,1,0,0,1,0,0,0,0,0
11013,-1079984043,1,Dat yolo shit iz real tho...bitches kissing bitches and including nigggaz like me...imma blame it on global warming tho!!!!!!!!,en,US,41027.19375,0.165346581626059,10212,6393,0,3,0,11013,102005,37323,,42266.286099537,0,0,0,0,0,0,0,0,0,0,1
19133,377368418300608000,0,"@SorinaNeagu And since we are here, I wrote this http://t.co/zdjuimhDLw",en,DE,41527.4097222222,0.299339462703414,18332,282,0,3,0,19133,84968,33505,,42282.2340856481,1,0,0,0,0,0,0,1,0,1,1
1203,-349320206,0,Klimawandel? Alles lÃ¼ge! #earth-hour,en,DE,41356.7569444444,0.251881861327073,203,233,0,3,0,1203,1929,30203,,42161.8365856481,0,0,0,1,0,0,0,0,0,0,1
14487,359003763412975000,0,"Good, less time for drones MT @MotherJones: The CIA is funding a study on using geoengineering to stop climate change http://t.co/Etu9XQiyq5",en,US,41476.7326388889,0.22287339509119,13686,8606,0,3,0,14487,102005,13696,,42274.8285300926,1,0,1,0,0,0,0,1,0,0,0
10390,703872747,0,Global warming yeah right,en,GB,41360.7354166667,0.154431229541906,9589,1346,0,3,0,10390,102005,29629,,42265.0606365741,-1,0,0,1,0,0,0,0,0,0,1
11708,414461955697807000,0,going for a run in 70 degree weather in December. reconsidering my life\'s work fighting global warming,en,US,41629.7680555556,0.176785502027522,10907,6810,0,3,0,11708,102005,36427,,42268.9473611111,0,0,0,0,0,0,0,0,1,0,0
442,386093554851799000,0,Why climate change means we can\'t fight every fire   http://t.co/CT3UMnHO6A,en,ID,41551.4861111111,0.00735867766081078,442,15,1,3,0,442,876,69528,,42152.2925,0,0,0,0,0,0,0,0,0,0,1
3376,-15889296,0,The news on global warming just goes to show why @AustralianLabor has bravely acted on climate change. Leading the way. #auspol #qldpol,en,AU,41246.3763888889,0.0415703541080175,2574,128,0,3,0,3376,352,59437,,42173.8070833333,-2,0,0,1,1,1,0,0,0,0,0
17088,356807919775395000,0,Rt@tracyealy1: #LbCrib ~ Climate change showdown takes shape - The Hill\'s E2-Wire http://t.co/NloYhg5xQt #UniteBlue #ClimateChange,en,US,41470.6736111111,0.265917490480555,16287,10209,0,3,0,17088,84968,53692,,42278.1438310185,1,0,0,0,0,0,0,1,0,1,1
3715,1823822247,0,I gave @CO2Australia +K about Global Warming on @klout http://t.co/rlwBFvU1,en,US,40919.9576388889,0.0470014373615169,2913,1829,0,3,0,3715,94649,57620,,42175.6430092593,1,0,0,0,0,1,0,0,0,0,0
879,408353079084318000,0,So much for global warming ... entire US facing deep freeze next week http://t.co/u39G7V7rPz,en,US,41612.9111111111,0.0143637912003867,879,555,1,3,0,879,962,46723,,42159.4206134259,0,0,0,0,0,0,0,0,0,0,1
